exp,id,exp_type,condition,resp,correct_resp,correct,number_faces,validity,rt
1,1,witness,congruent,1,1,1,2,0.41300000000000003,1.1358999999999901
1,1,witness,congruent,0,0,1,0,0.41300000000000003,1.6268399999999998
1,1,witness,congruent,0,0,1,1,0.43700000000000006,1.0428200000000099
1,1,witness,congruent,0,0,1,0,0.41300000000000003,0.634
1,1,witness,congruent,0,0,1,0,0.41300000000000003,1.12622
1,1,witness,congruent,0,1,0,0,0.04600000000000004,1.74482000000001
1,1,witness,congruent,1,0,0,2,0.22699999999999998,0.9279200000000131
1,1,witness,congruent,1,0,0,2,0.31799999999999995,0.737
1,1,witness,congruent,1,1,1,2,0.41300000000000003,0.9195
1,1,witness,congruent,1,1,1,2,0.41300000000000003,0.972
1,1,witness,congruent,0,1,0,1,0.43700000000000006,0.8350799999999869
1,1,witness,congruent,1,1,1,1,0.406,0.663959999999992
1,1,witness,congruent,0,0,1,2,0.41300000000000003,1.50778
1,1,witness,congruent,0,0,1,1,0.30000000000000004,1.99323999999999
1,1,witness,congruent,1,0,0,1,0,1.84044
1,1,witness,congruent,1,0,0,0,0.04600000000000004,0.786200000000012
1,1,witness,congruent,1,1,1,1,0.30000000000000004,0.694299999999988
1,1,witness,congruent,0,0,1,1,0.43700000000000006,2.40364000000001
1,1,witness,congruent,0,0,1,1,0.43700000000000006,0.7388599999999861
1,1,witness,congruent,1,1,1,1,0.406,0.677420000000013
1,1,witness,congruent,1,1,1,1,0.406,0.792640000000014
1,1,witness,congruent,1,0,0,2,0.22699999999999998,2.27695999999999
1,1,witness,congruent,1,1,1,2,0.31799999999999995,0.821619999999995
1,1,witness,congruent,0,1,0,0,0.41300000000000003,0.600920000000013
1,1,witness,congruent,0,0,1,2,0.41300000000000003,1.6894200000000101
1,1,witness,congruent,1,1,1,2,0.22699999999999998,1.1794200000000101
1,1,witness,congruent,1,1,1,1,0.30000000000000004,1.40416
1,1,witness,congruent,1,1,1,1,0.406,1.02322
1,1,witness,congruent,1,1,1,1,0.406,0.505739999999991
1,1,witness,congruent,1,1,1,2,0.41300000000000003,1.00620000000001
1,1,witness,congruent,0,0,1,0,0.41300000000000003,1.11001999999999
1,1,witness,congruent,0,1,0,1,0.30000000000000004,1.48048000000001
1,1,witness,congruent,0,0,1,1,0.43700000000000006,1.01304000000001
1,1,witness,congruent,0,0,1,0,0.41300000000000003,1.09123999999999
1,1,witness,congruent,1,0,0,1,0,0.6491400000000139
1,1,witness,congruent,1,0,0,0,0.04600000000000004,0.8558599999999861
1,1,witness,congruent,1,1,1,0,0.41300000000000003,0.68898000000001
1,1,witness,congruent,0,0,1,1,0.30000000000000004,0.934
1,1,witness,congruent,1,1,1,2,0.31799999999999995,0.877359999999986
1,1,witness,congruent,1,0,0,2,0.22699999999999998,0.77751999999999
1,1,witness,congruent,1,1,1,1,0.406,0.5277999999999881
1,1,witness,congruent,1,1,1,1,0.406,0.5895400000000081
1,1,witness,congruent,0,1,0,0,0.41300000000000003,0.648660000000003
1,1,witness,congruent,0,0,1,1,0.30000000000000004,0.9521600000000039
1,1,witness,congruent,1,1,1,2,0.41300000000000003,0.674940000000002
1,1,witness,congruent,1,1,1,1,0.406,0.588239999999991
1,1,witness,congruent,1,0,0,0,0.41300000000000003,0.969459999999992
1,1,witness,congruent,0,0,1,0,0.41300000000000003,0.662100000000006
1,1,witness,congruent,1,1,1,1,0,0.620580000000016
1,1,witness,congruent,0,0,1,1,0.43700000000000006,1.06815999999997
1,1,witness,congruent,0,0,1,0,0.41300000000000003,0.737340000000026
1,1,witness,congruent,0,0,1,2,0.41300000000000003,2.45203999999998
1,1,witness,congruent,0,0,1,1,0.43700000000000006,1.35232000000001
1,1,witness,congruent,1,1,1,2,0.41300000000000003,0.722479999999981
1,1,witness,congruent,1,1,1,1,0.406,0.649440000000002
1,1,witness,congruent,1,1,1,2,0.41300000000000003,0.8739400000000019
1,1,witness,congruent,0,0,1,2,0.41300000000000003,0.882280000000028
1,1,witness,congruent,1,1,1,1,0.406,0.578739999999991
1,1,witness,congruent,1,1,1,0,0.41300000000000003,0.589619999999995
1,1,witness,congruent,1,1,1,0,0.41300000000000003,0.508039999999979
1,1,witness,congruent,0,0,1,1,0.43700000000000006,0.773679999999993
1,1,witness,congruent,1,1,1,1,0.30000000000000004,0.883739999999991
1,1,witness,congruent,0,0,1,0,0.41300000000000003,0.674059999999998
1,1,witness,congruent,0,0,1,2,0.41300000000000003,2.55482000000001
1,1,witness,congruent,0,0,1,1,0.43700000000000006,0.6320399999999791
1,1,witness,congruent,1,1,1,0,0.04600000000000004,2.9342399999999897
1,1,witness,congruent,1,1,1,2,0.31799999999999995,0.701219999999972
1,1,witness,congruent,1,1,1,1,0.406,0.6959000000000231
1,1,witness,congruent,1,1,1,0,0.41300000000000003,0.592460000000021
1,1,witness,congruent,1,1,1,2,0.22699999999999998,1.08462
1,1,witness,congruent,1,1,1,1,0.30000000000000004,0.7059000000000231
1,1,witness,congruent,0,1,0,0,0.04600000000000004,1.29421999999997
1,1,witness,congruent,1,1,1,1,0,0.967320000000007
1,1,witness,congruent,1,0,0,0,0.04600000000000004,0.6800200000000189
1,1,witness,congruent,1,1,1,2,0.41300000000000003,0.670900000000023
1,1,witness,congruent,1,0,0,2,0.31799999999999995,0.834619999999995
1,1,witness,congruent,1,0,0,1,0,0.6900800000000159
1,1,witness,congruent,0,0,1,2,0.41300000000000003,1.13296000000002
1,1,witness,congruent,0,0,1,2,0.41300000000000003,0.9695399999999791
1,1,witness,congruent,1,0,0,2,0.22699999999999998,0.926640000000014
1,1,witness,congruent,1,0,0,0,0.04600000000000004,0.6200999999999769
1,1,witness,congruent,0,1,0,1,0.43700000000000006,0.848
1,1,witness,congruent,1,1,1,1,0.406,1.31117999999999
1,1,witness,congruent,1,0,0,1,0.30000000000000004,0.669659999999974
1,1,witness,congruent,1,1,1,2,0.41300000000000003,1.09752000000002
1,1,witness,congruent,1,0,0,0,0.04600000000000004,0.983559999999998
1,1,witness,congruent,0,0,1,1,0.43700000000000006,0.907940000000002
1,1,witness,congruent,0,0,1,1,0.30000000000000004,0.9140200000000189
1,1,witness,congruent,0,0,1,1,0.43700000000000006,0.6854000000000231
1,1,witness,congruent,1,1,1,1,0.406,0.581739999999991
1,1,witness,congruent,1,1,1,0,0.41300000000000003,0.514700000000012
1,2,witness,congruent,0,1,0,2,0.31799999999999995,NA
1,2,witness,congruent,0,1,0,1,0,NA
1,2,witness,congruent,1,0,0,2,0.22699999999999998,NA
1,2,witness,congruent,1,0,0,1,0.406,NA
1,2,witness,congruent,1,0,0,1,0.30000000000000004,NA
1,2,witness,congruent,1,0,0,0,0.41300000000000003,2.84690000000002
1,2,witness,congruent,1,1,1,0,0.41300000000000003,1.88341999999998
1,2,witness,congruent,0,0,1,1,0.43700000000000006,5.988979999999979
1,2,witness,congruent,0,1,0,1,0.30000000000000004,NA
1,2,witness,congruent,0,0,1,1,0.43700000000000006,2.94408000000002
1,2,witness,congruent,1,1,1,0,0.41300000000000003,1.3365800000000199
1,2,witness,congruent,0,0,1,0,0.41300000000000003,2.50006
1,2,witness,congruent,1,1,1,0,0.41300000000000003,1.7035800000000199
1,2,witness,congruent,1,1,1,2,0.31799999999999995,2.58429999999999
1,2,witness,congruent,1,1,1,0,0.41300000000000003,1.3705399999999799
1,2,witness,congruent,0,1,0,1,0.30000000000000004,2.41794
1,2,witness,congruent,1,0,0,0,0.04600000000000004,1.9919199999999802
1,2,witness,congruent,0,1,0,1,0,5.59912
1,2,witness,congruent,1,1,1,2,0.31799999999999995,2.00147999999998
1,2,witness,congruent,0,0,1,1,0.43700000000000006,3.82796000000002
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.6662000000000101
1,2,witness,congruent,0,1,0,0,0.04600000000000004,4.84365999999997
1,2,witness,congruent,1,0,0,1,0,4.4151799999999906
1,2,witness,congruent,1,0,0,2,0.41300000000000003,2.6583599999999903
1,2,witness,congruent,0,0,1,0,0.41300000000000003,2.4502800000000304
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.44746000000002
1,2,witness,congruent,0,0,1,1,0.43700000000000006,5.48615999999997
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.4704000000000201
1,2,witness,congruent,1,0,0,2,0.41300000000000003,4.73326000000001
1,2,witness,congruent,0,0,1,1,0.43700000000000006,2.15312
1,2,witness,congruent,1,1,1,2,0.41300000000000003,2.48662
1,2,witness,congruent,0,0,1,2,0.41300000000000003,2.22173999999999
1,2,witness,congruent,1,1,1,0,0.41300000000000003,1.4868800000000002
1,2,witness,congruent,1,1,1,1,0.406,1.46647999999998
1,2,witness,congruent,1,1,1,1,0.406,1.67721999999997
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.49290000000002
1,2,witness,congruent,1,1,1,0,0.04600000000000004,2.87253999999998
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.79452000000002
1,2,witness,congruent,1,1,1,1,0.30000000000000004,1.83865999999997
1,2,witness,congruent,1,1,1,2,0.22699999999999998,2.1803200000000102
1,2,witness,congruent,0,0,1,2,0.41300000000000003,1.6929400000000001
1,2,witness,congruent,0,0,1,2,0.41300000000000003,NA
1,2,witness,congruent,1,1,1,1,0.406,1.77443999999994
1,2,witness,congruent,1,1,1,2,0.41300000000000003,2.67721999999997
1,2,witness,congruent,0,0,1,1,0.30000000000000004,3.26716000000003
1,2,witness,congruent,1,0,0,0,0.04600000000000004,1.8681999999999501
1,2,witness,congruent,1,0,0,1,0.30000000000000004,1.29442000000004
1,2,witness,congruent,1,1,1,1,0.406,1.13656000000006
1,2,witness,congruent,1,1,1,2,0.41300000000000003,1.9396600000000301
1,2,witness,congruent,1,0,0,1,0,2.45835999999999
1,2,witness,congruent,1,1,1,1,0.406,1.44457999999996
1,2,witness,congruent,0,1,0,1,0.30000000000000004,2.79006000000006
1,2,witness,congruent,0,1,0,2,0.41300000000000003,1.83416000000003
1,2,witness,congruent,0,1,0,0,0.04600000000000004,1.4363599999999899
1,2,witness,congruent,1,1,1,1,0.406,6.06545999999996
1,2,witness,congruent,0,1,0,2,0.41300000000000003,1.95033999999997
1,2,witness,congruent,0,0,1,1,0.30000000000000004,1.42188
1,2,witness,congruent,0,0,1,2,0.41300000000000003,2.95657999999996
1,2,witness,congruent,1,1,1,1,0.406,1.9434799999999801
1,2,witness,congruent,1,1,1,0,0.04600000000000004,2.0967600000000104
1,2,witness,congruent,1,0,0,2,0.22699999999999998,2.31340000000002
1,2,witness,congruent,0,1,0,2,0.41300000000000003,4.99621999999997
1,2,witness,congruent,1,1,1,1,0.406,6.08588
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.84743999999994
1,2,witness,congruent,1,0,0,1,0.406,1.52390000000002
1,2,witness,congruent,0,0,1,2,0.41300000000000003,1.64604000000004
1,2,witness,congruent,0,0,1,2,0.41300000000000003,1.62216000000003
1,2,witness,congruent,0,1,0,1,0.406,5.50233999999997
1,2,witness,congruent,0,0,1,1,0.30000000000000004,2.0483000000000504
1,2,witness,congruent,1,0,0,0,0.04600000000000004,5.49838
1,2,witness,congruent,1,1,1,0,0.04600000000000004,1.2891800000000502
1,2,witness,congruent,1,1,1,1,0,1.64938
1,2,witness,congruent,1,1,1,1,0.406,1.60688
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.27014000000001
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.50273999999999
1,2,witness,congruent,0,0,1,1,0.43700000000000006,3.03318000000005
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.71740000000002
1,2,witness,congruent,1,1,1,1,0.406,2.48416000000003
1,2,witness,congruent,1,1,1,1,0.406,1.17130000000005
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.2375
1,2,witness,congruent,1,0,0,0,0.04600000000000004,1.6755
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.38262
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.20073999999999
1,2,witness,congruent,0,0,1,2,0.41300000000000003,2.1396400000000098
1,2,witness,congruent,1,1,1,2,0.41300000000000003,2.9640999999999798
1,2,witness,congruent,0,0,1,2,0.22699999999999998,2.84321999999997
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.18706000000006
1,2,witness,congruent,1,1,1,2,0.31799999999999995,3.00843999999994
1,2,witness,congruent,0,1,0,2,0.41300000000000003,2.78031999999995
1,2,witness,congruent,1,1,1,0,0.41300000000000003,2.19012
1,2,witness,congruent,1,1,1,0,0.41300000000000003,1.123
1,2,witness,congruent,1,1,1,2,0.41300000000000003,3.74
1,2,witness,congruent,1,0,0,1,0,1.68535999999999
1,2,witness,congruent,1,1,1,1,0.406,1.35173999999999
1,2,witness,congruent,0,0,1,1,0.30000000000000004,1.5128599999999899
1,2,witness,congruent,0,0,1,2,0.41300000000000003,1.79423999999999
1,2,witness,congruent,1,1,1,0,0.41300000000000003,2.7433599999999903
1,2,witness,congruent,1,0,0,2,0.41300000000000003,2.60454000000004
1,2,witness,congruent,1,1,1,1,0.406,1.50143999999994
1,2,witness,congruent,1,1,1,1,0.30000000000000004,4.8980600000000605
1,2,witness,congruent,0,0,1,1,0.30000000000000004,1.4443800000000002
1,2,witness,congruent,0,0,1,1,0.43700000000000006,2.00885999999999
1,2,witness,congruent,1,1,1,2,0.31799999999999995,2.74168000000005
1,2,witness,congruent,1,1,1,0,0.41300000000000003,1.03885999999999
1,2,witness,congruent,1,1,1,0,0.04600000000000004,1.31742000000004
1,2,witness,congruent,1,1,1,0,0.41300000000000003,1.01297999999998
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.35573999999999
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.2804000000000202
1,2,witness,congruent,1,1,1,1,0.30000000000000004,3.3293199999999503
1,2,witness,congruent,0,1,0,1,0,1.5904399999999401
1,2,witness,congruent,0,1,0,2,0.41300000000000003,2.145
1,2,witness,congruent,1,1,1,0,0.41300000000000003,1.2600999999999798
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.46188
1,2,witness,congruent,1,1,1,2,0.41300000000000003,2.50971999999997
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.3041600000000302
1,2,witness,congruent,1,0,0,2,0.22699999999999998,2.84018000000005
1,2,witness,congruent,1,0,0,1,0,2.30852000000002
1,2,witness,congruent,0,0,1,1,0.30000000000000004,1.46095999999996
1,2,witness,congruent,0,0,1,2,0.41300000000000003,2.46102000000002
1,2,witness,congruent,1,1,1,2,0.31799999999999995,1.56366000000003
1,2,witness,congruent,1,1,1,1,0.30000000000000004,5.03531999999995
1,2,witness,congruent,0,1,0,0,0.04600000000000004,1.5245600000000599
1,2,witness,congruent,0,1,0,2,0.41300000000000003,3.54664000000001
1,2,witness,congruent,1,1,1,1,0.30000000000000004,3.12268
1,2,witness,congruent,1,1,1,1,0.30000000000000004,0.7025
1,2,witness,congruent,1,0,0,2,0.31799999999999995,2.02928
1,2,witness,congruent,0,0,1,2,0.41300000000000003,3.23376
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.56098
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.39482
1,2,witness,congruent,1,0,0,0,0.04600000000000004,1.7167000000000001
1,2,witness,congruent,1,1,1,0,0.41300000000000003,1.2643199999999999
1,2,witness,congruent,1,1,1,2,0.41300000000000003,2.2593400000000003
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.39918
1,2,witness,congruent,1,0,0,1,0.406,1.6703800000000002
1,2,witness,congruent,0,0,1,1,0.30000000000000004,1.7425599999999999
1,2,witness,congruent,0,0,1,1,0,3.1869
1,2,witness,congruent,1,1,1,0,0.04600000000000004,1.5896400000000002
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.4932400000000101
1,2,witness,congruent,0,0,1,2,0.41300000000000003,2.53934
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.9275799999999998
1,2,witness,congruent,1,0,0,0,0.41300000000000003,1.28966
1,2,witness,congruent,1,1,1,0,0.41300000000000003,2.3500799999999997
1,2,witness,congruent,1,1,1,1,0.406,4.59228
1,2,witness,congruent,0,1,0,1,0.43700000000000006,1.5554400000000002
1,2,witness,congruent,1,1,1,2,0.41300000000000003,4.38944
1,2,witness,congruent,1,1,1,1,0.30000000000000004,2.56408
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.3626000000000098
1,2,witness,congruent,1,1,1,1,0,4.48122
1,2,witness,congruent,1,1,1,2,0.41300000000000003,3.19825999999999
1,2,witness,congruent,1,0,0,1,0,1.6534600000000101
1,2,witness,congruent,0,0,1,2,0.41300000000000003,2.01798000000001
1,2,witness,congruent,0,1,0,1,0.406,2.48472
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.9289200000000102
1,2,witness,congruent,1,1,1,2,0.41300000000000003,2.7541799999999896
1,2,witness,congruent,1,1,1,1,0.406,2.83054000000001
1,2,witness,congruent,0,0,1,1,0.30000000000000004,1.44034
1,2,witness,congruent,0,1,0,0,0.04600000000000004,2.55414000000001
1,2,witness,congruent,1,1,1,2,0.41300000000000003,2.85292000000001
1,2,witness,congruent,1,0,0,2,0.22699999999999998,3.42385999999999
1,2,witness,congruent,1,1,1,1,0.406,0.881399999999994
1,2,witness,congruent,0,1,0,1,0,2.61478
1,2,witness,congruent,1,0,0,0,0.04600000000000004,1.45095999999999
1,2,witness,congruent,0,1,0,1,0.30000000000000004,6.55367999999999
1,2,witness,congruent,1,1,1,0,0.41300000000000003,1.1266799999999901
1,2,witness,congruent,0,0,1,2,0.41300000000000003,5.80579999999999
1,2,witness,congruent,0,0,1,2,0.41300000000000003,1.22332000000001
1,2,witness,congruent,1,1,1,1,0.30000000000000004,2.52988
1,2,witness,congruent,1,0,0,2,0.22699999999999998,1.81529999999999
1,2,witness,congruent,1,1,1,0,0.41300000000000003,0.840380000000005
1,2,witness,congruent,1,0,0,0,0.04600000000000004,0.959579999999987
1,2,witness,congruent,1,1,1,2,0.31799999999999995,2.01604000000001
1,2,witness,congruent,1,1,1,1,0.406,1.302
1,2,witness,congruent,0,0,1,2,0.41300000000000003,1.87657999999999
1,2,witness,congruent,0,0,1,1,0.30000000000000004,1.52429999999999
1,2,witness,congruent,0,0,1,0,0.41300000000000003,0.8654200000000131
1,2,witness,congruent,1,1,1,1,0.406,1.99720000000001
1,2,witness,congruent,0,1,0,0,0.41300000000000003,1.71570000000001
1,2,witness,congruent,0,0,1,1,0.43700000000000006,2.34967999999999
1,2,witness,congruent,0,0,1,1,0.43700000000000006,0.989299999999988
1,2,witness,congruent,1,1,1,1,0.406,1.66076000000001
1,2,witness,congruent,1,1,1,0,0.41300000000000003,0.728119999999995
1,2,witness,congruent,1,1,1,2,0.22699999999999998,1.88422
1,2,witness,congruent,0,1,0,2,0.41300000000000003,3.5197999999999903
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.15359999999998
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.00132000000001
1,2,witness,congruent,0,1,0,1,0.43700000000000006,1.86759999999998
1,2,witness,congruent,0,0,1,1,0.43700000000000006,1.79644
1,2,witness,congruent,1,1,1,1,0.406,2.02690000000002
1,2,witness,congruent,1,0,0,0,0.41300000000000003,1.16502000000002
1,2,witness,congruent,1,0,0,2,0.22699999999999998,1.1688400000000299
1,2,witness,congruent,1,1,1,1,0.406,0.829580000000016
1,2,witness,congruent,1,1,1,0,0.04600000000000004,1.6516400000000102
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.15721999999997
1,2,witness,congruent,0,0,1,1,0.30000000000000004,2.45796000000002
1,2,witness,congruent,0,0,1,2,0.41300000000000003,1.34973999999999
1,2,witness,congruent,0,1,0,2,0.31799999999999995,2.5141599999999698
1,2,witness,congruent,1,1,1,1,0.406,1.2326599999999701
1,2,witness,congruent,1,1,1,2,0.41300000000000003,1.88879999999999
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.19120000000001
1,2,witness,congruent,1,1,1,1,0,2.29776000000001
1,2,witness,congruent,1,1,1,0,0.41300000000000003,0.673219999999972
1,2,witness,congruent,1,1,1,1,0.406,1.20890000000002
1,2,witness,congruent,1,1,1,1,0.30000000000000004,1.091
1,2,witness,congruent,0,0,1,1,0.43700000000000006,2.59415999999997
1,2,witness,congruent,1,1,1,1,0.30000000000000004,2.0722800000000303
1,2,witness,congruent,0,0,1,2,0.41300000000000003,2.28438
1,2,witness,congruent,0,0,1,0,0.41300000000000003,1.2035399999999798
1,2,witness,congruent,1,1,1,1,0.406,1.95602000000002
1,2,witness,congruent,1,0,0,2,0.31799999999999995,1.28644
1,2,witness,congruent,0,0,1,1,0.30000000000000004,1.3295599999999999
1,2,witness,congruent,1,1,1,2,0.41300000000000003,3.1986799999999898
1,2,witness,congruent,1,1,1,0,0.41300000000000003,0.543520000000019
1,2,witness,congruent,0,0,1,2,0.41300000000000003,1.80503999999998
1,2,witness,congruent,0,0,1,1,0.43700000000000006,3.0347800000000302
1,2,witness,congruent,1,1,1,1,0.406,1.59117999999999
1,2,witness,congruent,1,1,1,1,0.406,0.760080000000016
1,2,witness,congruent,1,1,1,0,0.41300000000000003,0.616880000000005
1,2,witness,congruent,1,0,0,0,0.04600000000000004,1.037
1,2,witness,congruent,0,1,0,1,0.30000000000000004,3.027
1,2,witness,congruent,0,0,1,1,0,3.24991999999998
1,2,witness,congruent,0,0,1,2,0.41300000000000003,0.913700000000012
1,2,witness,congruent,1,0,0,1,0,1.9804000000000201
1,2,witness,congruent,1,1,1,2,0.41300000000000003,1.70021999999997
1,2,witness,congruent,0,0,1,1,0.43700000000000006,NA
1,2,witness,congruent,1,1,1,2,0.41300000000000003,2.2757800000000303
